#rmin rmax central devtempsns
# tap water initially at roughly 17 °C
15561 16153 15639 4284
15562 16153 15636 4285
15560 16152 15637 4284
15558 16154 15636 4283
15557 16152 15636 4284
15560 16152 15636 4283
15559 16157 15635 4283
15557 16155 15635 4284
15555 16155 15635 4284
15555 16156 15636 4284
15559 16154 15637 4284
15560 16155 15637 4284
15557 16153 15637 4285
15554 16153 15634 4285
15556 16153 15638 4285
15559 16153 15638 4284
15556 16155 15638 4284
15553 16157 15637 4284
15555 16150 15635 4284
15557 16148 15636 4284
15558 16153 15635 4284
15555 16155 15633 4284
15556 16151 15632 4284
15554 16154 15635 4284
15556 16154 15633 4284
15557 16151 15633 4283
15553 16151 15631 4285
15558 16151 15636 4284
15554 16151 15637 4283
15554 16150 15636 4284
15559 16152 15644 4284
15556 16146 15640 4284
15558 16148 15640 4284
15557 16151 15637 4284
15554 16150 15638 4284
15555 16152 15636 4284
15555 16150 15638 4284
15553 16151 15639 4283
15555 16151 15640 4283
15558 16150 15638 4284
15557 16152 15641 4284
15556 16148 15642 4284
15556 16148 15643 4284
15558 16145 15642 4284
15553 16150 15641 4283
15549 16148 15641 4284
15553 16152 15640 4284
15552 16149 15640 4284
15554 16146 15638 4284
15551 16152 15639 4284
15556 16147 15638 4284
15552 16152 15639 4284
15553 16150 15635 4283
15555 16145 15637 4284
15554 16149 15636 4283
15552 16146 15635 4284
15553 16147 15636 4284
15553 16146 15638 4283
15548 16145 15637 4284
15551 16149 15636 4284
15553 16141 15635 4283
15549 16146 15635 4283
15549 16144 15639 4284
15553 16145 15639 4284
15548 16147 15636 4283
15549 16146 15639 4284
15551 16145 15639 4285
15556 16149 15640 4282
15555 16144 15641 4283
15556 16145 15638 4283
15553 16146 15637 4282
15553 16144 15640 4283
15553 16146 15639 4282
15556 16145 15641 4283
15552 16145 15641 4284
15556 16147 15638 4283
15552 16144 15638 4283
15552 16145 15642 4284
15556 16145 15639 4283
15546 16145 15637 4283
15551 16146 15637 4283
15552 16148 15637 4283
15548 16144 15637 4284
15549 16146 15639 4282
15548 16143 15638 4284
15550 16146 15641 4283
15550 16143 15637 4283
15544 16143 15639 4284
15549 16145 15642 4283
15545 16144 15640 4283
15546 16145 15637 4283
15544 16145 15637 4283
15546 16144 15634 4283
15549 16144 15635 4283
15548 16142 15637 4284
15548 16148 15633 4283
15550 16147 15638 4283
15542 16147 15639 4284
15546 16145 15636 4283
15543 16147 15639 4283
15545 16144 15637 4284
15543 16143 15638 4283
15543 16143 15636 4283
15546 16146 15636 4283
15553 16148 15632 4283
15549 16145 15633 4283
15542 16147 15633 4283
15544 16149 15633 4283
15546 16144 15634 4282
15542 16143 15631 4284
15547 16145 15635 4283
15544 16145 15634 4283
15543 16147 15633 4283
15541 16146 15633 4283
15544 16147 15632 4283
15540 16144 15631 4282
15544 16143 15632 4283
15540 16147 15632 4284
15543 16144 15632 4283
15541 16149 15633 4283
15543 16144 15634 4283
15547 16149 15636 4283
15544 16149 15637 4284
15542 16152 15634 4283
15537 16153 15637 4283
15542 16149 15635 4283
15540 16151 15635 4282
15541 16153 15638 4283
15533 16147 15634 4283
15541 16148 15636 4283
15540 16148 15634 4284
15540 16153 15635 4285
15535 16151 15634 4283
15539 16144 15628 4283
15541 16145 15632 4283
15540 16146 15632 4283
15539 16147 15635 4284
15541 16150 15635 4283
15538 16149 15634 4284
15541 16146 15631 4285
15541 16147 15630 4284
15553 16144 15640 4283
15554 16143 15640 4284
15553 16142 15639 4284
15552 16141 15640 4283
15552 16142 15638 4283
15552 16140 15635 4283
15552 16142 15636 4282
15549 16144 15635 4283
15550 16139 15634 4283
15550 16139 15634 4283
15552 16140 15634 4283
15540 16140 15636 4283
15549 16139 15634 4283
15550 16145 15636 4283
15547 16140 15634 4283
15547 16141 15635 4283
15550 16139 15634 4284
15548 16138 15634 4284
15549 16142 15633 4283
15551 16144 15634 4282
15549 16145 15634 4283
15549 16141 15634 4283
15549 16142 15635 4284
15549 16142 15636 4284
15546 16141 15636 4284
15550 16143 15633 4283
15549 16142 15632 4282
15548 16143 15632 4283
15544 16137 15629 4282
15550 16143 15630 4284
15548 16141 15632 4284
15550 16143 15632 4283
15547 16143 15632 4283
15551 16138 15632 4284
15548 16141 15633 4284
15550 16141 15633 4282
15548 16144 15634 4283
15554 16147 15640 4283
15554 16147 15637 4282
15553 16147 15636 4283
15552 16146 15636 4282
15551 16146 15637 4282
15552 16149 15634 4283
15552 16148 15635 4283
15549 16149 15633 4282
15547 16145 15631 4282
15544 16148 15634 4283
15547 16147 15632 4282
15549 16148 15634 4283
15548 16148 15633 4283
15547 16146 15635 4284
15543 16149 15630 4283
15547 16150 15630 4283
15546 16146 15629 4283
15545 16146 15632 4283
15546 16147 15631 4283
15546 16150 15631 4283
15544 16148 15633 4283
15546 16147 15632 4283
15545 16152 15633 4283
15547 16150 15633 4283
15547 16150 15631 4283
15542 16148 15633 4284
15546 16148 15632 4283
15543 16143 15629 4283
15542 16145 15630 4283
15544 16142 15631 4283
15540 16144 15631 4283
15546 16148 15630 4284
15540 16145 15634 4283
15544 16148 15635 4283
15546 16152 15633 4284
15547 16150 15634 4283
15546 16152 15634 4284
15551 16145 15635 4283
15547 16142 15635 4283
15547 16145 15634 4283
15550 16147 15634 4283
15547 16146 15633 4284
15543 16143 15636 4283
15543 16145 15635 4283
15546 16146 15629 4283
15549 16144 15630 4284
15541 16148 15631 4284
15545 16146 15628 4283
15544 16141 15630 4284
15543 16143 15629 4284
15540 16146 15629 4283
15540 16140 15633 4283
15541 16145 15630 4283
15543 16142 15632 4283
15540 16141 15632 4283
15543 16141 15632 4283
15541 16140 15630 4283
15538 16144 15630 4284
15540 16146 15630 4283
15540 16143 15630 4283
15543 16141 15629 4283
15542 16143 15629 4283
15544 16142 15630 4283
15543 16145 15632 4283
15541 16142 15632 4284
15543 16142 15633 4283
15545 16142 15632 4283
15538 16143 15633 4283
15539 16147 15632 4283
15545 16143 15629 4283
15546 16143 15633 4283
15545 16147 15632 4283
15543 16149 15630 4282
15543 16147 15630 4283
15550 16141 15637 4283
15550 16140 15634 4283
15553 16140 15633 4284
15553 16137 15633 4284
15552 16141 15633 4283
15546 16139 15631 4284
15546 16139 15631 4283
15549 16139 15631 4283
15543 16138 15629 4282
15549 16139 15633 4283
15548 16140 15630 4283
15550 16136 15630 4283
15549 16139 15631 4282
15549 16139 15629 4283
15550 16138 15630 4283
15548 16139 15629 4283
15549 16140 15630 4283
15548 16143 15629 4283
15548 16139 15630 4284
15549 16140 15633 4283
15550 16138 15635 4283
15548 16136 15634 4283
15547 16136 15632 4282
15547 16137 15631 4283
15547 16136 15631 4283
15549 16138 15630 4283
15545 16139 15630 4284
15548 16140 15632 4283
15547 16142 15631 4283
15548 16139 15633 4284
15549 16143 15633 4283
15549 16140 15633 4283
15544 16143 15631 4282
15548 16140 15633 4283
15547 16142 15633 4282
15546 16143 15633 4283
15544 16143 15631 4283
15552 16146 15634 4284
15548 16148 15631 4283
15548 16149 15634 4283
15550 16145 15632 4283
15550 16144 15630 4283
15547 16147 15632 4284
15548 16149 15631 4283
15549 16145 15630 4282
15550 16146 15633 4283
15549 16145 15634 4283
15549 16147 15636 4283
15548 16143 15636 4283
15551 16142 15634 4282
15550 16144 15633 4283
15548 16144 15634 4283
15548 16144 15635 4282
15551 16146 15635 4283
15547 16145 15635 4283
15548 16145 15633 4282
15549 16142 15635 4282
15549 16146 15632 4282
15550 16144 15634 4284
15548 16143 15633 4283
15550 16149 15633 4283
15551 16182 15629 4282
15549 16197 15631 4283
15547 16195 15632 4282
15547 16198 15628 4282
15548 16198 15631 4283
15548 16182 15630 4282
15547 16179 15634 4283
15550 16171 15633 4282
15550 16154 15634 4282
15544 16145 15633 4282
15547 16149 15632 4282
15549 16148 15633 4282
15545 16149 15630 4282
15554 16190 15633 4282
15551 16184 15631 4282
15548 16185 15633 4283
15551 16184 15628 4283
15551 16185 15630 4282
15548 16182 15631 4282
15548 16186 15629 4282
15548 16183 15631 4282
15545 16179 15633 4282
15544 16179 15635 4283
15546 16183 15633 4282
15544 16179 15634 4282
15543 16181 15633 4282
15545 16180 15633 4282
15548 16178 15633 4282
15548 16180 15633 4282
15545 16180 15631 4282
15541 16178 15631 4283
15546 16179 15631 4282
15547 16176 15633 4283
15549 16179 15632 4283
15547 16177 15632 4282
15547 16177 15631 4282
15544 16181 15632 4282
15548 16181 15632 4282
15547 16181 15632 4282
15546 16182 15631 4282
15545 16181 15633 4283
15546 16181 15635 4283
15539 16180 15627 4282
15546 16179 15626 4283
15542 16178 15628 4283
15543 16181 15627 4283
15540 16184 15626 4282
15541 16182 15630 4282
15544 16180 15627 4283
15539 16186 15627 4282
15546 16147 15632 4282
15547 16147 15629 4282
15548 16143 15627 4282
15549 16144 15625 4283
15545 16150 15628 4282
15548 16169 15627 4282
15545 16180 15630 4283
15547 16201 15629 4282
15541 16204 15629 4282
15545 16196 15627 4282
15543 16188 15626 4282
15551 16193 15625 4282
15545 16206 15625 4282
15546 16211 15626 4282
15541 16205 15626 4282
15540 16204 15627 4283
15543 16205 15628 4283
15546 16207 15630 4281
15543 16208 15629 4282
15546 16206 15627 4282
15548 16212 15628 4283
15539 16207 15630 4281
15545 16210 15626 4282
15546 16207 15629 4283
15542 16206 15625 4282
15544 16207 15625 4283
15540 16206 15626 4282
15543 16206 15627 4284
15542 16209 15623 4282
15548 16209 15626 4282
15541 16202 15624 4282
15542 16202 15629 4282
15541 16204 15627 4281
15539 16205 15627 4281
15539 16207 15628 4282
15542 16206 15629 4282
15544 16203 15629 4282
15545 16212 15632 4282
15547 16208 15632 4281
15546 16203 15629 4283
15544 16205 15628 4282
15542 16205 15626 4281
15546 16208 15626 4281
15547 16206 15623 4282
15541 16208 15624 4281
15545 16210 15626 4282
15539 16204 15626 4282
15541 16200 15627 4281
15542 16202 15625 4282
15542 16197 15625 4281
15540 16191 15625 4282
15546 16195 15624 4281
15541 16199 15626 4281
15546 16199 15625 4282
15542 16179 15628 4281
15539 16175 15627 4282
15537 16173 15629 4281
15539 16188 15629 4282
15539 16191 15627 4282
15542 16190 15628 4282
15543 16195 15629 4282
15541 16202 15626 4282
15536 16198 15625 4282
15539 16204 15625 4282
15538 16202 15626 4281
15538 16204 15626 4281
15540 16205 15626 4281
15539 16207 15624 4282
15538 16203 15624 4282
15538 16206 15623 4282
15535 16205 15625 4282
15537 16207 15624 4282
15540 16207 15625 4282
15538 16205 15623 4282
15550 16217 15632 4281
15552 16217 15634 4281
15553 16216 15635 4282
15550 16213 15634 4282
15548 16214 15631 4282
15550 16213 15633 4282
15546 16214 15632 4282
15547 16211 15630 4282
15549 16212 15629 4281
15547 16214 15629 4282
15543 16211 15629 4281
15544 16210 15630 4282
15544 16211 15625 4281
15548 16210 15624 4282
15543 16211 15625 4281
15542 16206 15624 4281
15545 16205 15625 4281
15541 16210 15627 4281
15546 16209 15625 4281
15542 16208 15622 4281
15541 16207 15624 4281
15541 16204 15625 4281
15543 16208 15627 4281
15543 16209 15626 4281
15539 16207 15626 4282
15541 16215 15626 4282
15542 16209 15628 4281
15542 16206 15629 4282
15544 16210 15628 4280
15544 16206 15625 4281
15542 16207 15623 4281
15540 16208 15626 4281
15539 16210 15627 4281
15543 16211 15624 4281
15547 16209 15623 4280
15540 16213 15625 4280
15542 16209 15623 4281
15544 16213 15632 4281
15544 16209 15633 4281
15546 16211 15632 4281
15539 16203 15636 4282
15537 16199 15637 4282
15536 16191 15634 4282
15540 16178 15634 4282
15547 16153 15635 4281
15541 16148 15634 4282
15541 16146 15634 4281
15536 16147 15636 4282
15542 16145 15636 4281
15544 16146 15634 4282
15542 16145 15633 4281
15546 16148 15635 4281
15542 16147 15630 4282
15540 16144 15632 4281
15539 16149 15630 4282
15536 16144 15630 4281
15543 16148 15629 4282
15533 16145 15628 4282
15542 16143 15630 4281
15535 16141 15629 4281
15538 16146 15629 4282
15538 16146 15629 4281
15540 16163 15627 4281
15535 16159 15625 4282
15534 16162 15627 4281
15535 16160 15629 4281
15536 16159 15629 4281
15538 16158 15628 4281
15536 16160 15628 4282
15542 16163 15628 4281
15539 16164 15628 4281
15543 16165 15629 4281
15541 16162 15627 4281
15542 16161 15630 4282
15547 16149 15634 4281
15546 16149 15633 4281
15546 16146 15636 4282
15549 16147 15631 4281
15548 16146 15636 4282
15543 16149 15633 4281
15546 16148 15633 4281
15544 16150 15632 4281
15546 16144 15636 4282
15549 16147 15635 4282
15547 16148 15633 4282
15543 16147 15632 4281
15547 16151 15634 4282
15546 16149 15633 4282
15548 16149 15631 4282
15550 16150 15632 4282
15549 16151 15633 4282
15545 16149 15634 4281
15549 16145 15635 4281
15545 16147 15635 4282
15545 16151 15637 4281
15544 16147 15634 4281
15545 16146 15633 4281
15548 16147 15634 4281
15546 16147 15635 4281
15548 16146 15634 4283
15543 16147 15633 4282
15548 16149 15634 4282
15548 16147 15630 4282
15546 16146 15630 4282
15542 16147 15630 4281
15541 16146 15630 4282
15537 16144 15630 4281
15544 16150 15631 4283
15539 16149 15629 4281
15545 16147 15628 4282
15540 16150 15628 4282
15550 16143 15631 4281
15548 16143 15628 4282
15546 16142 15629 4282
15547 16141 15632 4282
15544 16142 15630 4282
15543 16142 15631 4282
15549 16144 15629 4281
15546 16143 15631 4281
15547 16148 15632 4282
15549 16145 15630 4281
15547 16147 15630 4281
15545 16142 15630 4280
15549 16144 15629 4281
15544 16142 15630 4281
15543 16140 15630 4281
15542 16143 15628 4281
15538 16141 15631 4281
15544 16143 15633 4281
15542 16144 15630 4282
15544 16144 15631 4282
15548 16145 15633 4282
15543 16140 15632 4282
15543 16141 15632 4281
15544 16141 15630 4282
15539 16144 15632 4281
15538 16147 15631 4282
15541 16146 15630 4281
15537 16140 15629 4282
15540 16145 15631 4282
15540 16149 15633 4282
15544 16144 15632 4282
15545 16142 15634 4282
15544 16146 15630 4282
15538 16146 15627 4282
15541 16148 15627 4281
15543 16142 15627 4281
15544 16143 15629 4281
15544 16140 15632 4282
15544 16138 15631 4281
15545 16138 15633 4281
15537 16138 15633 4282
15541 16136 15630 4282
15545 16134 15628 4281
15539 16139 15634 4281
15541 16138 15633 4281
15540 16136 15630 4281
15542 16138 15631 4280
15544 16134 15629 4282
15538 16137 15630 4282
15540 16136 15631 4282
15537 16135 15632 4281
15542 16135 15632 4281
15544 16133 15632 4281
15543 16138 15628 4281
15540 16138 15629 4282
15538 16138 15628 4282
15534 16136 15630 4283
15542 16140 15630 4282
15541 16140 15629 4282
15538 16139 15630 4282
15545 16136 15630 4282
15542 16139 15630 4281
15540 16137 15631 4281
15545 16140 15632 4282
15538 16136 15628 4281
15541 16141 15626 4280
15541 16134 15628 4281
15542 16140 15630 4283
15541 16137 15628 4281
15541 16139 15630 4282
15538 16139 15629 4282
15543 16136 15629 4281
15540 16138 15626 4281
15539 16137 15627 4281
15551 16147 15633 4281
15550 16141 15634 4281
15548 16143 15633 4281
15547 16143 15632 4281
15550 16145 15630 4281
15551 16142 15629 4281
15549 16141 15630 4281
15552 16147 15632 4281
15551 16146 15632 4281
15555 16145 15631 4281
15548 16146 15631 4281
15549 16144 15632 4281
15552 16150 15633 4281
15552 16146 15635 4282
15550 16145 15635 4281
15549 16145 15635 4282
15543 16146 15632 4281
15549 16145 15632 4282
15545 16148 15635 4281
15548 16143 15636 4281
15549 16147 15633 4281
15551 16145 15634 4282
15548 16149 15636 4282
15548 16145 15635 4281
15550 16147 15635 4281
15546 16141 15635 4281
15549 16141 15635 4281
15550 16142 15636 4282
15549 16142 15635 4281
15547 16139 15637 4281
15550 16141 15636 4282
15545 16141 15638 4281
15550 16141 15637 4282
15545 16142 15637 4281
15551 16141 15637 4281
15546 16144 15634 4282
15542 16141 15639 4281
15545 16147 15632 4281
15544 16143 15631 4281
15546 16148 15628 4281
15545 16144 15628 4282
15541 16143 15627 4283
15548 16145 15627 4282
15540 16143 15626 4281
15540 16142 15628 4281
15540 16147 15627 4281
15544 16144 15625 4281
15545 16143 15625 4281
15546 16142 15626 4281
15545 16142 15625 4281
15542 16145 15624 4281
15544 16148 15625 4281
15542 16147 15625 4281
15543 16141 15622 4281
15544 16145 15623 4281
15544 16150 15624 4281
15544 16149 15623 4281
15542 16142 15625 4281
15541 16145 15622 4281
15542 16148 15624 4281
15542 16146 15620 4281
15541 16146 15622 4281
15545 16147 15623 4282
15545 16149 15625 4280
15539 16146 15627 4281
15541 16148 15627 4281
15539 16145 15627 4281
15542 16145 15623 4281
15537 16144 15624 4281
15538 16148 15624 4280
15537 16150 15623 4281
15539 16148 15621 4280
15538 16143 15625 4281
15537 16145 15622 4282
15543 16141 15631 4281
15545 16139 15629 4280
15544 16141 15632 4281
15542 16141 15630 4280
15545 16138 15629 4280
15541 16140 15628 4280
15542 16136 15630 4280
15542 16143 15630 4281
15540 16142 15629 4281
15541 16138 15627 4281
15539 16143 15625 4280
15539 16140 15624 4281
15541 16141 15624 4281
15543 16137 15624 4280
15540 16138 15625 4280
15538 16140 15624 4280
15540 16140 15628 4281
15541 16141 15624 4280
15536 16140 15625 4281
15536 16142 15626 4280
15539 16141 15628 4281
15539 16139 15627 4280
15540 16143 15625 4280
15536 16141 15626 4281
15541 16142 15625 4281
15541 16145 15625 4282
15542 16138 15626 4280
15537 16141 15626 4282
15542 16143 15626 4280
15540 16146 15626 4281
15537 16144 15625 4281
15537 16141 15624 4281
15534 16141 15624 4280
15539 16141 15623 4279
15536 16145 15622 4280
15538 16142 15624 4280
15537 16143 15627 4281
15545 16141 15632 4279
15537 16143 15632 4281
15542 16139 15630 4281
15540 16138 15630 4281
15541 16143 15630 4280
15536 16140 15628 4281
15541 16140 15628 4280
15542 16142 15628 4280
15538 16141 15631 4280
15533 16144 15630 4280
15535 16144 15630 4280
15537 16142 15631 4281
15533 16141 15632 4281
15539 16148 15629 4280
15536 16172 15630 4280
15533 16163 15628 4281
15526 16142 15628 4281
15531 16142 15629 4280
15531 16142 15628 4281
15526 16137 15625 4280
15534 16137 15627 4281
15530 16141 15626 4280
15526 16136 15624 4279
15532 16138 15623 4280
15532 16139 15622 4280
15528 16139 15623 4279
15526 16136 15622 4280
15526 16137 15625 4280
15528 16135 15620 4279
15528 16136 15622 4280
15530 16135 15624 4280
15528 16135 15623 4280
15530 16134 15620 4280
15532 16135 15620 4281
15532 16133 15626 4280
15529 16136 15626 4280
15528 16134 15627 4280
15545 16137 15632 4281
15542 16136 15630 4280
15545 16136 15630 4280
15541 16140 15633 4280
15544 16136 15630 4280
15547 16139 15629 4280
15545 16137 15630 4280
15542 16142 15630 4281
15541 16140 15630 4281
15539 16139 15630 4279
15537 16138 15629 4281
15531 16140 15628 4280
15537 16137 15626 4280
15541 16138 15626 4281
15545 16133 15631 4279
15546 16134 15629 4279
15537 16137 15628 4280
15541 16138 15626 4279
15540 16135 15625 4279
15539 16135 15625 4281
15544 16134 15624 4281
15537 16134 15622 4279
15538 16133 15624 4280
15539 16138 15625 4280
15538 16137 15624 4279
15540 16139 15623 4279
15535 16137 15626 4280
15537 16141 15624 4281
15537 16138 15624 4280
15539 16140 15623 4280
15536 16140 15623 4280
